Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Adj Factor
1980-12-09,15.864006042,15.953633308,15.684750557,15.804253578,1.079153958,"3,663,092",0.00,0.00,0.068282501
1980-12-10,15.804253578,15.893880844,15.236616135,15.236616135,1.040394254,"2,040,118",0.00,0.00,0.068282501
1980-12-11,15.236616135,15.415869713,15.117113113,15.415869713,1.052634137,"3,030,471",0.00,0.00,0.068282501
1980-12-12,15.415869713,15.774378777,15.385993958,15.714627266,1.073034050,"2,546,801",0.00,0.00,0.068282501
1980-12-15,15.714627266,15.864006042,15.415869713,15.415869713,1.052634137,"1,408,334",0.00,0.00,0.068282501
1980-12-16,15.415869713,15.834130287,15.385993958,15.834130287,1.081194015,"1,914,598",0.00,0.00,0.068282501
1980-12-17,15.774378777,15.774378777,15.475621223,15.595124245,1.064874085,"2,135,514",0.00,0.00,0.068282501
1980-12-18,15.595124245,15.684750557,15.206740379,15.206740379,1.038354263,"2,739,683",0.00,0.00,0.068282501
1980-12-19,15.236616135,15.505496979,15.236616135,15.445746422,1.054674193,"4,230,024",0.00,0.00,0.068282501
1980-12-22,15.445746422,16.073135376,15.415869713,16.043260574,1.095473954,"2,281,535",0.00,0.00,0.068282501
1980-12-23,16.043260574,16.282266617,15.983509064,16.073135376,1.097513880,"2,452,242",0.00,0.00,0.068282501
1980-12-24,16.073135376,16.431644440,16.013383865,16.371892929,1.117913793,"1,214,615",0.00,0.00,0.068282501
1980-12-26,16.371892929,16.491395950,16.342016220,16.491395950,1.126073758,"716,719",0.00,0.00,0.068282501
1980-12-29,16.491395950,16.610898972,16.192638397,16.252389908,1.109753828,"1,448,082",0.00,0.00,0.068282501
1980-12-30,16.252389908,16.551147461,16.222513199,16.401769638,1.119953849,"1,559,795",0.00,0.00,0.068282501
1980-12-31,16.401769638,16.521272659,16.132886887,16.222513199,1.107713771,"1,569,837",0.00,0.00,0.068282501
1981-01-02,16.222513199,16.551147461,16.162763596,16.521272659,1.128113814,"1,224,238",0.00,0.00,0.068282501
1981-01-05,16.610898972,16.909656525,16.610898972,16.790153503,1.146473671,"3,257,244",0.00,0.00,0.068282501
1981-01-06,16.790153503,17.088909149,16.640773773,17.088909149,1.166873454,"4,075,216",0.00,0.00,0.068282501
1981-01-07,16.760276794,16.760276794,16.521272659,16.610898972,1.134233723,"4,987,328",0.00,0.00,0.068282501
1981-01-08,16.610898972,16.670650482,16.103010178,16.162763596,1.103633919,"2,656,003",0.00,0.00,0.068282501
1981-01-09,16.162763596,16.252389908,15.953633308,16.103010178,1.099553806,"1,604,564",0.00,0.00,0.068282501
1981-01-12,16.103010178,16.252389908,15.834130287,15.953633308,1.089353980,"2,458,937",0.00,0.00,0.068282501
1981-01-13,15.953633308,15.953633308,15.595124245,15.893880844,1.085273932,"2,893,654",0.00,0.00,0.068282501
1981-01-14,15.893880844,16.132886887,15.864006042,15.953633308,1.089353980,"1,879,453",0.00,0.00,0.068282501
1981-01-15,15.953633308,15.953633308,15.684750557,15.714627266,1.073034050,"1,906,649",0.00,0.00,0.068282501
1981-01-16,15.714627266,16.013383865,15.714627266,15.983509064,1.091393971,"3,525,857",0.00,0.00,0.068282501
1981-01-19,15.983509064,16.073135376,15.864006042,15.923756599,1.087313924,"2,325,886",0.00,0.00,0.068282501
1981-01-20,15.923756599,16.043260574,15.475621223,15.535372734,1.060794102,"2,495,338",0.00,0.00,0.068282501
1981-01-21,15.535372734,15.684750557,15.445746422,15.565249443,1.062834158,"1,786,150",0.00,0.00,0.068282501
1981-01-22,15.565249443,15.625000000,15.415869713,15.595124245,1.064874085,"1,463,145",0.00,0.00,0.068282501
1981-01-23,15.595124245,15.684750557,15.505496979,15.535372734,1.060794102,"1,145,161",0.00,0.00,0.068282501
1981-01-26,15.535372734,15.654875755,15.445746422,15.535372734,1.060794102,"1,280,722",0.00,0.00,0.068282501
1981-01-27,15.535372734,15.744503021,15.535372734,15.654875755,1.068954067,"1,339,717",0.00,0.00,0.068282501
1981-01-28,15.654875755,15.684750557,15.415869713,15.445746422,1.054674193,"1,153,110",0.00,0.00,0.068282501
1981-01-29,15.445746422,15.654875755,15.415869713,15.505496979,1.058754111,"1,536,783",0.00,0.00,0.068282501
1981-01-30,15.505496979,15.654875755,15.296366692,15.385993958,1.050594146,"1,498,290",0.00,0.00,0.068282501
1981-02-02,15.385993958,15.385993958,15.057360649,15.146988869,1.034274280,"1,596,614",0.00,0.00,0.068282501
1981-02-03,15.146988869,15.356119156,15.146988869,15.356119156,1.048554219,"1,463,982",0.00,0.00,0.068282501
1981-02-04,15.356119156,15.475621223,15.206740379,15.415869713,1.052634137,"1,786,568",0.00,0.00,0.068282501
1981-02-05,15.415869713,15.415869713,15.266490936,15.296366692,1.044474172,"1,215,870",0.21,0.00,0.068282501
1981-02-06,15.296366692,15.475621223,15.296366692,15.356119156,1.062836084,"1,909,578",0.00,0.00,0.069212545
1981-02-09,15.356119156,15.385993958,15.117113113,15.176863670,1.050429356,"1,194,114",0.00,0.00,0.069212545
1981-02-10,15.176863670,15.206740379,14.997610092,15.057360649,1.042158248,"1,642,638",0.00,0.00,0.069212545
1981-02-11,15.057360649,15.117113113,14.907982826,14.967734337,1.035954983,"1,500,801",0.00,0.00,0.069212545
1981-02-12,14.967734337,14.997610092,14.758604050,14.758604050,1.021480543,"1,335,114",0.00,0.00,0.069212545
1981-02-13,14.758604050,14.848231316,14.639101028,14.758604050,1.021480543,"1,566,908",0.00,0.00,0.069212545
1981-02-17,14.758604050,14.937858582,14.728728294,14.818355560,1.025616097,"1,635,526",0.00,0.00,0.069212545
1981-02-18,14.818355560,14.907982826,14.728728294,14.818355560,1.025616097,"1,670,671",0.00,0.00,0.069212545
1981-02-19,14.818355560,14.878107071,14.609226227,14.639101028,1.013209435,"1,833,847",0.00,0.00,0.069212545
1981-02-20,14.639101028,14.728728294,14.400095940,14.459847450,1.000802839,"1,429,673",0.00,0.00,0.069212545
1981-02-23,14.459847450,14.907982826,14.459847450,14.818355560,1.025616097,"2,453,498",0.00,0.00,0.069212545
1981-02-24,14.818355560,14.967734337,14.788479805,14.848231316,1.027683874,"2,188,232",0.00,0.00,0.069212545
1981-02-25,14.848231316,15.356119156,14.788479805,15.356119156,1.062836084,"2,098,276",0.00,0.00,0.069212545
1981-02-26,15.356119156,15.505496979,15.146988869,15.475621223,1.071107127,"2,679,015",0.00,0.00,0.069212545
1981-02-27,15.415869713,15.415869713,15.236616135,15.356119156,1.062836084,"1,956,020",0.00,0.00,0.069212545
1981-03-02,15.356119156,15.356119156,15.146988869,15.206740379,1.052497199,"1,210,013",0.00,0.00,0.069212545
1981-03-03,15.206740379,15.236616135,14.937858582,14.937858582,1.033887206,"1,443,898",0.00,0.00,0.069212545
1981-03-04,14.937858582,15.027485847,14.728728294,14.788479805,1.023548320,"1,315,031",0.00,0.00,0.069212545
1981-03-05,14.788479805,14.907982826,14.788479805,14.818355560,1.025616097,"1,284,070",0.00,0.00,0.069212545
1981-03-06,14.818355560,14.907982826,14.698852539,14.788479805,1.023548320,"1,335,114",0.00,0.00,0.069212545
1981-03-09,14.758604050,15.117113113,14.758604050,15.057360649,1.042158248,"1,738,452",0.00,0.00,0.069212545
1981-03-10,15.057360649,15.146988869,14.878107071,14.937858582,1.033887206,"2,027,985",0.00,0.00,0.069212545
1981-03-11,14.937858582,14.997610092,14.758604050,14.878107071,1.029751651,"1,665,232",0.00,0.00,0.069212545
1981-03-12,14.907982826,15.326243401,14.907982826,15.296366692,1.058700464,"1,668,579",0.00,0.00,0.069212545
1981-03-13,15.296366692,15.445746422,15.117113113,15.117113113,1.046293868,"1,682,386",0.00,0.00,0.069212545
1981-03-16,15.117113113,15.475621223,15.027485847,15.445746422,1.069039415,"2,173,170",0.00,0.00,0.069212545
1981-03-17,15.445746422,15.595124245,15.326243401,15.356119156,1.062836084,"2,966,038",0.00,0.00,0.069212545
1981-03-18,15.356119156,15.595124245,15.356119156,15.475621223,1.071107127,"1,836,358",0.00,0.00,0.069212545
1981-03-19,15.475621223,15.475621223,15.117113113,15.236616135,1.054564976,"2,142,208",0.00,0.00,0.069212545
1981-03-20,15.236616135,15.326243401,14.997610092,15.087237358,1.044226091,"2,719,182",0.00,0.00,0.069212545
1981-03-23,15.087237358,15.146988869,14.967734337,15.027485847,1.040090537,"2,576,507",0.00,0.00,0.069212545
1981-03-24,15.027485847,15.117113113,14.848231316,14.878107071,1.029751651,"2,727,131",0.00,0.00,0.069212545
1981-03-25,14.878107071,15.326243401,14.848231316,15.266490936,1.056632687,"1,781,547",0.00,0.00,0.069212545
1981-03-26,15.266490936,15.356119156,14.967734337,15.087237358,1.044226091,"4,840,888",0.00,0.00,0.069212545
1981-03-27,15.087237358,15.146988869,14.728728294,14.758604050,1.021480543,"2,403,708",0.00,0.00,0.069212545
1981-03-30,14.758604050,14.848231316,14.668976784,14.698852539,1.017344989,"1,516,700",0.00,0.00,0.069212545
1981-03-31,14.788479805,14.967734337,14.788479805,14.907982826,1.031819429,"1,979,869",0.00,0.00,0.069212545
1981-04-01,14.907982826,15.146988869,14.818355560,15.057360649,1.042158248,"3,732,546",0.00,0.00,0.069212545
1981-04-02,14.997610092,14.997610092,14.788479805,14.848231316,1.027683874,"2,021,290",0.00,0.00,0.069212545
1981-04-03,14.848231316,14.907982826,14.519598007,14.609226227,1.011141724,"2,597,846",0.00,0.00,0.069212545
1981-04-06,14.579350471,14.579350471,14.310467720,14.429970741,0.998734996,"2,412,076",0.00,0.00,0.069212545
1981-04-07,14.429970741,14.489723206,14.340344429,14.340344429,0.992531731,"2,526,299",0.00,0.00,0.069212545
1981-04-08,14.340344429,14.459847450,14.310467720,14.340344429,0.992531731,"2,791,983",0.00,0.00,0.069212545
1981-04-09,14.340344429,14.758604050,14.280592918,14.758604050,1.021480543,"3,589,454",0.00,0.00,0.069212545
1981-04-10,14.758604050,15.117113113,14.459847450,14.519598007,1.004938327,"5,305,312",0.00,0.00,0.069212545
1981-04-13,14.519598007,14.519598007,14.370220184,14.370220184,0.994599508,"3,992,373",0.00,0.00,0.069212545
1981-04-14,14.340344429,14.340344429,14.131214142,14.131214142,0.978057291,"4,326,256",0.00,0.00,0.069212545
1981-04-15,14.131214142,14.310467720,14.101338387,14.250717163,0.986328399,"4,183,582",0.00,0.00,0.069212545
1981-04-16,14.280592918,14.400095940,14.280592918,14.340344429,0.992531731,"3,131,724",0.00,0.00,0.069212545
1981-04-20,14.340344429,14.758604050,14.280592918,14.728728294,1.019412766,"3,528,786",0.00,0.00,0.069212545
1981-04-21,14.668976784,14.668976784,14.429970741,14.459847450,1.000802839,"3,074,822",0.00,0.00,0.069212545
1981-04-22,14.459847450,14.579350471,14.370220184,14.429970741,0.998734996,"3,000,765",0.00,0.00,0.069212545
1981-04-23,14.429970741,14.668976784,14.400095940,14.429970741,0.998734996,"2,906,206",0.00,0.00,0.069212545
1981-04-24,14.429970741,14.609226227,14.280592918,14.489723206,1.002870616,"2,696,170",0.00,0.00,0.069212545
1981-04-27,14.489723206,14.668976784,14.489723206,14.609226227,1.011141724,"3,592,801",0.00,0.00,0.069212545
1981-04-28,14.609226227,14.639101028,14.310467720,14.429970741,0.998734996,"2,791,146",0.00,0.00,0.069212545
1981-04-29,14.400095940,14.400095940,14.220841408,14.250717163,0.986328399,"2,931,729",0.00,0.00,0.069212545
1981-04-30,14.250717163,14.280592918,14.011711121,14.011711121,0.969786183,"2,314,589",0.00,0.00,0.069212545
1981-05-01,14.011711121,14.190965652,13.981836319,14.131214142,0.978057291,"2,379,022",0.00,0.00,0.069212545
1981-05-04,13.951959610,13.951959610,13.892208099,13.951959610,0.965650629,"2,045,976",0.00,0.00,0.069212545
1981-05-05,13.922083855,13.922083855,13.712953568,13.802580833,0.955311744,"4,899,464",0.00,0.00,0.069212545
1981-05-06,13.802580833,13.892208099,13.772706032,13.832456589,0.957379521,"2,519,605",0.00,0.00,0.069212545
1981-05-07,13.772706032,13.772706032,13.623327255,13.712953568,0.949108412,"1,840,960",0.21,0.00,0.069212545
1981-05-08,13.712953568,13.832456589,13.623327255,13.832456589,0.971948161,"2,045,139",0.00,0.00,0.070265766
1981-05-11,13.772706032,13.772706032,13.384321213,13.384321213,0.940459585,"2,894,910",0.00,0.00,0.070265766
1981-05-12,13.414196968,13.593450546,13.414196968,13.563575745,0.953055042,"2,509,563",0.00,0.00,0.070265766
1981-05-13,13.563575745,13.683077812,13.503824234,13.563575745,0.953055042,"1,484,902",0.00,0.00,0.070265766
1981-05-14,13.563575745,13.653203011,13.473947525,13.533699989,0.950955799,"2,384,043",0.00,0.00,0.070265766
1981-05-15,13.533699989,13.593450546,13.384321213,13.473947525,0.946757247,"2,714,998",0.00,0.00,0.070265766
1981-05-18,13.473947525,13.593450546,13.444072723,13.563575745,0.953055042,"2,060,620",0.00,0.00,0.070265766
1981-05-19,13.533699989,13.533699989,13.324569702,13.533699989,0.950955799,"2,578,181",0.00,0.00,0.070265766
1981-05-20,13.533699989,13.533699989,13.414196968,13.473947525,0.946757247,"1,456,032",0.00,0.00,0.070265766
1981-05-21,13.473947525,13.473947525,13.264818192,13.294693947,0.934161857,"1,932,171",0.00,0.00,0.070265766
1981-05-22,13.294693947,13.354446411,13.205066681,13.264818192,0.932062614,"1,834,266",0.00,0.00,0.070265766
1981-05-26,13.264818192,13.473947525,13.175190926,13.414196968,0.942558828,"2,154,342",0.00,0.00,0.070265766
1981-05-27,13.414196968,13.892208099,13.354446411,13.832456589,0.971948161,"2,819,598",0.00,0.00,0.070265766
1981-05-28,13.832456589,13.981836319,13.683077812,13.862333298,0.974047471,"2,929,637",0.00,0.00,0.070265766
1981-05-29,13.862333298,14.131214142,13.832456589,14.041586876,0.986642861,"3,334,230",0.00,0.00,0.070265766
1981-06-01,14.280592918,14.519598007,14.280592918,14.400095940,1.011833775,"4,556,376",0.00,0.00,0.070265766
1981-06-02,14.400095940,14.459847450,14.310467720,14.310467720,1.005535979,"3,127,958",0.00,0.00,0.070265766
1981-06-03,14.280592918,14.280592918,13.981836319,14.131214142,0.992940589,"2,547,638",0.00,0.00,0.070265766
1981-06-04,14.131214142,14.131214142,13.772706032,13.862333298,0.974047471,"1,967,735",0.00,0.00,0.070265766
1981-06-05,13.862333298,13.981836319,13.862333298,13.951959610,0.980345132,"2,048,068",0.00,0.00,0.070265766
1981-06-08,13.951959610,14.071462631,13.922083855,13.922083855,0.978245889,"1,481,136",0.00,0.00,0.070265766
1981-06-09,13.892208099,13.892208099,13.653203011,13.712953568,0.963551189,"1,358,545",0.00,0.00,0.070265766
1981-06-10,13.712953568,13.922083855,13.712953568,13.832456589,0.971948161,"2,304,129",0.00,0.00,0.070265766
1981-06-11,13.832456589,14.220841408,13.832456589,14.101338387,0.990841346,"2,225,051",0.00,0.00,0.070265766
1981-06-12,14.101338387,14.250717163,14.041586876,14.190965652,0.997139075,"3,459,331",0.00,0.00,0.070265766
1981-06-15,14.250717163,14.429970741,14.250717163,14.310467720,1.005535979,"2,170,659",0.00,0.00,0.070265766
1981-06-16,14.280592918,14.280592918,14.041586876,14.071462631,0.988742103,"3,110,804",0.00,0.00,0.070265766
1981-06-17,14.071462631,14.071462631,13.862333298,13.981836319,0.982444442,"2,279,862",0.00,0.00,0.070265766
1981-06-18,13.981836319,13.981836319,13.683077812,13.772706032,0.967749742,"1,344,738",0.00,0.00,0.070265766
1981-06-19,13.772706032,13.862333298,13.712953568,13.742830276,0.965650499,"1,374,026",0.00,0.00,0.070265766
1981-06-22,13.772706032,13.922083855,13.772706032,13.892208099,0.976146646,"1,501,638",0.00,0.00,0.070265766
1981-06-23,13.892208099,14.250717163,13.892208099,14.190965652,0.997139075,"2,439,272",0.00,0.00,0.070265766
1981-06-24,14.190965652,14.220841408,14.011711121,14.220841408,0.999238318,"1,751,422",0.00,0.00,0.070265766
1981-06-25,14.220841408,14.370220184,14.041586876,14.101338387,0.990841346,"1,799,538",0.00,0.00,0.070265766
1981-06-26,14.101338387,14.250717163,14.011711121,14.041586876,0.986642861,"1,692,428",0.00,0.00,0.070265766
1981-06-29,14.041586876,14.131214142,13.772706032,13.832456589,0.971948161,"1,248,506",0.00,0.00,0.070265766
1981-06-30,13.832456589,13.862333298,13.683077812,13.832456589,0.971948161,"1,159,386",0.00,0.00,0.070265766
1981-07-01,13.832456589,13.832456589,13.563575745,13.593450546,0.955154218,"1,653,935",0.00,0.00,0.070265766
1981-07-02,13.593450546,13.683077812,13.473947525,13.593450546,0.955154218,"1,819,203",0.00,0.00,0.070265766
1981-07-06,13.593450546,13.653203011,13.473947525,13.623327255,0.957253528,"1,408,334",0.00,0.00,0.070265766
1981-07-07,13.623327255,13.712953568,13.473947525,13.623327255,0.957253528,"2,551,403",0.00,0.00,0.070265766
1981-07-08,13.623327255,13.653203011,13.473947525,13.533699989,0.950955799,"1,422,560",0.00,0.00,0.070265766
1981-07-09,13.533699989,13.593450546,13.473947525,13.533699989,0.950955799,"1,347,248",0.00,0.00,0.070265766
1981-07-10,13.503824234,13.503824234,13.444072723,13.473947525,0.946757247,"1,572,347",0.00,0.00,0.070265766
1981-07-13,13.444072723,13.444072723,13.324569702,13.354446411,0.938360409,"1,948,070",0.00,0.00,0.070265766
1981-07-14,13.354446411,13.593450546,13.294693947,13.593450546,0.955154218,"2,238,022",0.00,0.00,0.070265766
1981-07-15,13.593450546,13.593450546,13.473947525,13.533699989,0.950955799,"2,121,288",0.00,0.00,0.070265766
1981-07-16,13.533699989,13.593450546,13.414196968,13.533699989,0.950955799,"1,404,569",0.00,0.00,0.070265766
1981-07-17,13.533699989,13.533699989,13.414196968,13.414196968,0.942558828,"1,126,333",0.00,0.00,0.070265766
1981-07-20,13.354446411,13.354446411,13.205066681,13.234943390,0.929963438,"1,871,922",0.00,0.00,0.070265766
1981-07-21,13.234943390,13.294693947,13.175190926,13.264818192,0.932062614,"1,614,187",0.00,0.00,0.070265766
1981-07-22,13.264818192,13.354446411,13.175190926,13.175190926,0.925764885,"1,455,195",0.00,0.00,0.070265766
1981-07-23,13.175190926,13.205066681,13.085563660,13.115440369,0.921566467,"1,822,969",0.00,0.00,0.070265766
1981-07-24,13.115440369,13.175190926,13.055687904,13.145315170,0.923665642,"1,294,530",0.00,0.00,0.070265766
1981-07-27,13.145315170,13.294693947,13.115440369,13.294693947,0.934161857,"1,388,251",0.00,0.00,0.070265766
1981-07-28,13.264818192,13.264818192,13.145315170,13.234943390,0.929963438,"1,042,234",0.00,0.00,0.070265766
1981-07-29,13.234943390,13.324569702,13.205066681,13.234943390,0.929963438,"979,056",0.00,0.00,0.070265766
1981-07-30,13.234943390,13.533699989,13.205066681,13.473947525,0.946757247,"1,592,012",0.00,0.00,0.070265766
1981-07-31,13.473947525,13.533699989,13.384321213,13.414196968,0.942558828,"1,125,496",0.00,0.00,0.070265766
1981-08-03,13.414196968,13.563575745,13.414196968,13.503824234,0.948856557,"1,216,289",0.00,0.00,0.070265766
1981-08-04,13.503824234,13.922083855,13.444072723,13.922083855,0.978245889,"2,072,754",0.00,0.00,0.070265766
1981-08-05,13.922083855,14.041586876,13.862333298,13.951959610,0.980345132,"2,335,090",0.00,0.00,0.070265766
1981-08-06,13.742830276,13.742830276,13.593450546,13.593450546,0.955154218,"1,272,773",0.21,0.00,0.070265766
1981-08-07,13.593450546,13.683077812,13.563575745,13.623327255,0.971950276,"1,416,284",0.00,0.00,0.071344559
1981-08-10,13.623327255,13.892208099,13.563575745,13.832456589,0.986870516,"1,761,882",0.00,0.00,0.071344559
1981-08-11,13.832456589,14.071462631,13.832456589,14.041586876,1.001790824,"2,286,556",0.00,0.00,0.071344559
1981-08-12,14.041586876,14.041586876,13.832456589,13.832456589,0.986870516,"1,643,894",0.00,0.00,0.071344559
1981-08-13,13.892208099,14.011711121,13.892208099,13.922083855,0.993264934,"1,407,916",0.00,0.00,0.071344559
